question_id,question,hop_diameter,repeat_idx,llama_response
190,How many clients who were born in 1920 stay in east Bohemia?,1,0,"```python
import pandas as pd

def count_clients_east_bohemia(df_client, df_district):
    # Filter clients born in 1920
    clients_1920 = df_client[df_client['birth_date'].str.slice(0, 4) == '1920']
    
    # Filter clients living in East Bohemia
    east_bohemia_districts = df_district[df_district['A2'] == 'Východní Čechy']
    east_bohemia_district_ids = east_bohemia_districts['district_id'].unique()
    
    # Filter clients living in East Bohemia and born in 1920
    clients_east_bohemia_1920 = clients_1920[clients_1920['district_id'].isin(east_bohemia_district_ids)]
    
    # Count the number of clients
    count = len(clients_east_bohemia_1920)
    
    return count
```

```python
import pandas as pd

def count_clients_east_bohemia(df_client, df_district):
    # Filter clients born in 1920
    clients_1920 = df_client[df_client['birth_date'].str.slice(0, 4) == '1920']
    
    # Filter clients living in East Bohemia
    east_bohemia_districts = df_district[df_district['A2'] == 'Východní Čechy']
    east_bohemia_district_ids = east_bohemia_districts['district_id'].unique()
    
    # Filter clients living in East Bohemia and born in 1920
    clients_east_bohemia_1920 = clients_1920[clients_1920['district_id'].isin(east_bohemia_district_ids)]
    
    # Count the number of clients
    count = len(clients_east_bohemia_1920)
    
    return count

# Usage:
df_client = pd.DataFrame({
    'client_id': [1, 2, 3],
    'birth_date': ['1920-01-01', '1919-01-01', '1920-01-01'],
    'district_id': [101, 102, 103]
})

df_district = pd.DataFrame({
    'district_id': [101, 102, 103],
    'A2': ['Východní Čechy', 'Střední Čechy', 'Severní Čechy']
})

print(count_clients_east_bohemia(df_client, df_district))
```"
190,How many clients who were born in 1920 stay in east Bohemia?,1,1,"```python
import pandas as pd

def count_clients_born_in_1920_in_east_bohemia(df_client, df_district):
    # Filter clients born in 1920
    clients_1920 = df_client[df_client['birth_date'].apply(lambda x: x.year == 1920)]
    
    # Filter clients from east Bohemia
    east_bohemia_districts = df_district[df_district['A2'] == 'East Bohemia']['district_id']
    
    # Filter clients born in 1920 and staying in east Bohemia
    clients_1920_east_bohemia = clients_1920[clients_1920['district_id'].isin(east_bohemia_districts)]
    
    # Return the count of clients
    return len(clients_1920_east_bohemia)
```"
190,How many clients who were born in 1920 stay in east Bohemia?,1,2,"```python
import pandas as pd

def count_clients_in_east_bohemia(df_client, df_district):
    # Filter clients born in 1920
    clients_1920 = df_client[df_client['birth_date'].str.contains('1920')]
    
    # Extract district_id from clients born in 1920
    district_ids = clients_1920['district_id'].unique()
    
    # Filter districts that are in east Bohemia
    east_bohemia_districts = df_district[df_district['A2'] == 'Východní Čechy']
    
    # Filter clients in east Bohemia
    clients_in_east_bohemia = clients_1920[df_client['district_id'].isin(east_bohemia_districts['district_id'])]
    
    # Return count of clients
    return len(clients_in_east_bohemia)
```"
190,How many clients who were born in 1920 stay in east Bohemia?,1,3,"```python
import pandas as pd

def count_clients_east_bohemia(df_client, df_district):
    east_bohemia_districts = df_district[df_district['A2'] == 1]['district_id'].unique()
    
    east_bohemia_clients = df_client[df_client['district_id'].isin(east_bohemia_districts)]
    
    born_in_1920 = east_bohemia_clients[east_bohemia_clients['birth_date'].dt.year == 1920]
    
    count = born_in_1920.shape[0]
    
    return count
```

```python
import pandas as pd

def count_clients_east_bohemia(df_client, df_district):
    east_bohemia_districts = df_district[df_district['A2'] == 1]['district_id'].unique()
    
    east_bohemia_clients = df_client[df_client['district_id'].isin(east_bohemia_districts)]
    
    born_in_1920 = east_bohemia_clients[east_bohemia_clients['birth_date'].dt.year == 1920]
    
    count = born_in_1920.shape[0]
    
    return count

# Assuming the DataFrames are already loaded
result = count_clients_east_bohemia(df_client, df_district)
print(result)
```"
190,How many clients who were born in 1920 stay in east Bohemia?,1,4,"```python
import pandas as pd

def clients_in_east_bohemia(df_client, df_district):
    # Filter clients born in 1920
    clients_1920 = df_client[df_client['birth_date'].str.contains('1920')]

    # Filter clients staying in east Bohemia
    east_bohemia_districts = df_district[df_district['A2'] == 1]
    east_bohemia_district_ids = east_bohemia_districts['district_id'].unique()
    clients_in_east_bohemia = df_client[df_client['district_id'].isin(east_bohemia_district_ids)]

    # Merge clients born in 1920 with clients staying in east Bohemia
    result = pd.merge(clients_1920, clients_in_east_bohemia, how='inner', on='client_id')

    return result.shape[0]
```

```python
# Example usage:
result = clients_in_east_bohemia(df_client, df_district)
print(f""Number of clients born in 1920 staying in east Bohemia: {result}"")
```"
191,How many loan accounts are for pre-payment of duration of 24 months with weekly issuance of statement.,1,0,"```python
import pandas as pd

def count_pre_payment_loans(df_loan, df_account, df_card):
    # Filter card with weekly issuance of statement
    weekly_cards = df_card[df_card['frequency'] == 'Weekly']
    
    # Filter accounts with matching cards
    weekly_accounts = df_account[df_account['account_id'].isin(weekly_cards['disp_id'])]
    
    # Filter loans with matching accounts and duration of 24 months
    pre_payment_loans = df_loan[df_loan['account_id'].isin(weekly_accounts['account_id']) & (df_loan['duration'] == 24)]
    
    # Count the number of loans
    count = pre_payment_loans.shape[0]
    
    return count
```"
191,How many loan accounts are for pre-payment of duration of 24 months with weekly issuance of statement.,1,1,"```python
import pandas as pd

def count_pre_payment_loans(df_loan, df_account, df_card, df_client):
    # Filter loans with duration of 24 months
    filtered_loans = df_loan[df_loan['duration'] == 24]
    
    # Filter accounts with weekly statement issuance
    filtered_accounts = df_account[df_account['frequency'] == 'W']
    
    # Merge loans with accounts
    merged_loans_accounts = pd.merge(filtered_loans, filtered_accounts, on='account_id')
    
    # Filter cards with type 'statement'
    filtered_cards = df_card[df_card['type'] == 'statement']
    
    # Merge merged_loans_accounts with filtered_cards
    merged_loans_accounts_cards = pd.merge(merged_loans_accounts, filtered_cards, on='disp_id')
    
    # Filter clients with accounts in merged_loans_accounts_cards
    filtered_clients = df_client[df_client['client_id'].isin(merged_loans_accounts_cards['client_id'].unique())]
    
    # Merge merged_loans_accounts_cards with filtered_clients
    merged_loans_accounts_cards_clients = pd.merge(merged_loans_accounts_cards, filtered_clients, on='client_id')
    
    # Group by client_id and count distinct loan_id
    pre_payment_loans_count = merged_loans_accounts_cards_clients.groupby('client_id')['loan_id'].nunique().reset_index()
    
    # Return the count of pre-payment loans
    return pre_payment_loans_count.shape[0]
```"
191,How many loan accounts are for pre-payment of duration of 24 months with weekly issuance of statement.,1,2,"```python
import pandas as pd

def count_loan_accounts(df_loan, df_account, df_card):
    # Filter loan accounts with duration of 24 months
    loan_accounts = df_loan[df_loan['duration'] == 24]

    # Filter accounts with weekly statement issuance
    accounts_with_weekly_statement = df_account[df_account['frequency'] == 'Weekly']

    # Filter accounts that are also loan accounts
    loan_accounts_with_weekly_statement = pd.merge(loan_accounts, accounts_with_weekly_statement, on='account_id')

    # Count the number of loan accounts
    count = loan_accounts_with_weekly_statement.shape[0]

    return count
```

```python
# Assuming the DataFrames are already loaded
count = count_loan_accounts(df_loan, df_account, df_card)
print(count)
```"
191,How many loan accounts are for pre-payment of duration of 24 months with weekly issuance of statement.,1,3,"```python
import pandas as pd

def count_pre_payment_loans(df_loan, df_account, df_card):
    # Filter loans with duration of 24 months
    filtered_loans = df_loan[df_loan['duration'] == 24]
    
    # Filter accounts with weekly issuance of statement
    filtered_accounts = df_account[df_account['frequency'] == 'W']
    
    # Merge loans and accounts on account_id
    merged_df = pd.merge(filtered_loans, filtered_accounts, on='account_id')
    
    # Filter merged DataFrame for pre-payment
    pre_payment_loans = merged_df[merged_df['status'] == 'pre-payment']
    
    # Count the number of pre-payment loans
    count = len(pre_payment_loans)
    
    return count
```

```python
import pandas as pd

def count_pre_payment_loans(df_loan, df_account, df_card):
    # Filter loans with duration of 24 months
    filtered_loans = df_loan[df_loan['duration'] == 24]
    
    # Filter accounts with weekly issuance of statement
    filtered_accounts = df_account[df_account['frequency'] == 'W']
    
    # Merge loans and accounts on account_id
    merged_df = pd.merge(filtered_loans, filtered_accounts, on='account_id')
    
    # Filter merged DataFrame for pre-payment
    pre_payment_loans = merged_df[merged_df['status'] == 'pre-payment']
    
    # Group by card_id and count the number of pre-payment loans
    card_counts = pre_payment_loans.groupby('card_id').size().reset_index(name='count')
    
    # Count the number of unique card_ids
    count = len(card_counts)
    
    return count
```"
191,How many loan accounts are for pre-payment of duration of 24 months with weekly issuance of statement.,1,4,"```python
import pandas as pd

def count_pre_payment_loans(df_loan, df_account, df_card):
    # Filter loans with duration of 24 months
    loans_24_months = df_loan[df_loan['duration'] == 24]
    
    # Filter accounts with weekly issuance of statement
    accounts_weekly_statements = df_account[df_account['frequency'] == 'W']
    
    # Merge loans with accounts
    merged_loans_accounts = pd.merge(loans_24_months, accounts_weekly_statements, on='account_id')
    
    # Filter merged DataFrame for pre-payment status
    pre_payment_loans = merged_loans_accounts[merged_loans_accounts['status'] == 'PRE-PAYMENT']
    
    # Return the count of pre-payment loans
    return pre_payment_loans.shape[0]
```

```python
# Usage
pre_payment_count = count_pre_payment_loans(df_loan, df_account, df_card)
print(pre_payment_count)
```"
